0.0143904,2.77381,9.40259,20201020_155340_realsense_f_0.jpg,20201020_155340_realsense_l_0.jpg,20201020_155340_realsense_b_0.jpg,20201020_155340_realsense_r_0.jpg
-0.176183,1.41206,9.72013,20201020_155340_realsense_f_1.jpg,20201020_155340_realsense_l_1.jpg,20201020_155340_realsense_b_1.jpg,20201020_155340_realsense_r_1.jpg
0.759158,-2.84544,9.3577,20201020_155340_realsense_f_2.jpg,20201020_155340_realsense_l_2.jpg,20201020_155340_realsense_b_2.jpg,20201020_155340_realsense_r_2.jpg
1.92004,-0.853767,9.56084,20201020_155340_realsense_f_3.jpg,20201020_155340_realsense_l_3.jpg,20201020_155340_realsense_b_3.jpg,20201020_155340_realsense_r_3.jpg
2.84845,4.16238,8.44554,20201020_155340_realsense_f_4.jpg,20201020_155340_realsense_l_4.jpg,20201020_155340_realsense_b_4.jpg,20201020_155340_realsense_r_4.jpg
-2.03399,4.55552,8.40988,20201020_155340_realsense_f_5.jpg,20201020_155340_realsense_l_5.jpg,20201020_155340_realsense_b_5.jpg,20201020_155340_realsense_r_5.jpg
-2.62586,0.999854,9.41202,20201020_155340_realsense_f_6.jpg,20201020_155340_realsense_l_6.jpg,20201020_155340_realsense_b_6.jpg,20201020_155340_realsense_r_6.jpg
-3.0453,-3.05815,8.7963,20201020_155340_realsense_f_7.jpg,20201020_155340_realsense_l_7.jpg,20201020_155340_realsense_b_7.jpg,20201020_155340_realsense_r_7.jpg
2.63366,-1.95231,9.24743,20201020_155340_realsense_f_8.jpg,20201020_155340_realsense_l_8.jpg,20201020_155340_realsense_b_8.jpg,20201020_155340_realsense_r_8.jpg
1.68206,-0.418424,9.64181,20201020_155340_realsense_f_9.jpg,20201020_155340_realsense_l_9.jpg,20201020_155340_realsense_b_9.jpg,20201020_155340_realsense_r_9.jpg
1.74341,1.62863,9.49139,20201020_155340_realsense_f_10.jpg,20201020_155340_realsense_l_10.jpg,20201020_155340_realsense_b_10.jpg,20201020_155340_realsense_r_10.jpg
