3.5938,0.933805,9.09971,1596353273595527168_camera_0.jpg
0.998717,2.08361,9.54447,1596353273799531520_camera_0.jpg
0.987058,4.36643,8.70153,1596353274003535872_camera_0.jpg
3.94812,2.84863,8.47178,1596353274207540224_camera_0.jpg
4.86718,0.66533,8.48452,1596353274408544512_camera_0.jpg
-2.07235,-2.93788,9.18026,1596353274612548864_camera_0.jpg
1.74138,0.00782864,9.66488,1596353274813553152_camera_0.jpg
0.336878,-3.26554,9.20248,1596353275014557440_camera_0.jpg
-1.07945,2.79936,9.37969,1596353275218561792_camera_0.jpg
4.04711,-1.44356,8.78449,1596353275422566144_camera_0.jpg
4.5364,-4.00726,7.70983,1596353275623570432_camera_0.jpg
0.683739,0.940245,9.74454,1596353275827574784_camera_0.jpg
-4.46834,-2.39462,8.39797,1596353276028579072_camera_0.jpg
-3.66979,-3.13856,8.52258,1596353276229583360_camera_0.jpg
-4.39089,3.01587,8.31556,1596353276433587712_camera_0.jpg
4.34951,-1.41192,8.72582,1596353276634592000_camera_0.jpg
-4.08423,-1.7361,8.75556,1596353276835596288_camera_0.jpg
2.19998,-1.00994,9.56248,1596353277039600640_camera_0.jpg
2.89276,1.25579,9.33637,1596353277240604928_camera_0.jpg
-1.26385,3.04883,9.26558,1596353277444609280_camera_0.jpg
-1.56285,-3.59831,9.00693,1596353277645613568_camera_0.jpg
4.74515,2.79723,8.175,1596353277849617920_camera_0.jpg
-0.604845,-0.944124,9.76761,1596353278050622208_camera_0.jpg
4.47475,0.720784,8.78818,1596353278251626496_camera_0.jpg
-3.70506,-2.55699,8.69028,1596353278452630784_camera_0.jpg
4.09341,3.03137,8.42766,1596353278656635136_camera_0.jpg
-1.81387,2.88225,9.18884,1596353278857639424_camera_0.jpg
1.97354,1.68696,9.43902,1596353279058643712_camera_0.jpg
-2.6312,-2.40337,9.18346,1596353279259648000_camera_0.jpg
-3.18852,-0.255334,9.23664,1596353279460652288_camera_0.jpg
-2.07686,-0.596738,9.57204,1596353279661656576_camera_0.jpg
1.46784,-4.49899,8.60355,1596353279865660928_camera_0.jpg
3.56271,-2.83345,8.65973,1596353280072665344_camera_0.jpg
-1.81472,-4.40154,8.58604,1596353280273669632_camera_0.jpg
-1.93771,3.67167,8.93159,1596353280477673984_camera_0.jpg
-1.84258,-3.97384,8.72385,1596353280681678336_camera_0.jpg
3.49869,-3.67125,8.40541,1596353280882682624_camera_0.jpg
4.3552,4.16669,7.775,1596353281083686912_camera_0.jpg
-3.30799,3.11135,8.71169,1596353281287691264_camera_0.jpg
0.498449,-2.79403,9.48037,1596353281488695552_camera_0.jpg
-0.272069,3.31927,9.27408,1596353281692699904_camera_0.jpg
-1.96821,-0.992583,9.53413,1596353281893704192_camera_0.jpg
1.8149,-3.19374,9.12743,1596353282097708544_camera_0.jpg
-3.68834,3.69949,8.42685,1596353282298712832_camera_0.jpg
-3.66722,2.06453,8.80122,1596353282499717120_camera_0.jpg
1.06427,0.211139,9.69328,1596353282700721408_camera_0.jpg
-0.591379,0.192244,9.8114,1596353282904725760_camera_0.jpg
2.13238,4.09518,8.62603,1596353283108730112_camera_0.jpg
3.39328,1.25487,9.17056,1596353283312734464_camera_0.jpg
